Latitude,Longitude,birth_date,maxtempC,mintempC,totalSnow_cm,sunHour,tempC,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,season
50.599083,-110.70357,2018-08-30 13:56:43,22,13,0.0,13.8,20.0,12.0,302.0,0.0,37.0,10.0,1006,11.0,20.0,5.0,20.0,14.0,20.0,1,05:34 AM,07:12 PM,summer
37.494045,-112.28771,2018-06-17 10:47:20,22,11,0.0,14.5,15.0,22.0,209.0,0.0,57.0,10.0,1008,8.0,15.0,6.0,13.0,25.0,13.0,1,05:08 AM,07:53 PM,summer
30.426865000000006,-102.10824,2019-04-06 22:16:00,27,17,0.0,11.6,24.0,19.0,240.0,0.0,15.0,10.0,1009,11.0,23.0,-4.0,24.0,31.0,23.0,1,06:32 AM,07:11 PM,spring
45.21252,-109.57134,2019-03-01 06:46:46,-7,-22,6.2,8.7,-12.0,14.0,273.0,0.3,50.0,5.0,1021,75.0,-11.0,-20.0,-18.0,26.0,-18.0,1,06:57 AM,06:05 PM,spring
40.271255,-84.69149,2018-03-25 17:59:49,6,-4,0.0,10.2,6.0,25.0,79.0,0.0,38.0,10.0,1027,53.0,6.0,-7.0,1.0,29.0,1.0,1,06:34 AM,06:56 PM,spring
37.603966,-105.249756,2018-09-23 01:40:03,21,8,0.0,11.6,11.0,12.0,232.0,0.0,47.0,10.0,1019,0.0,11.0,0.0,9.0,25.0,9.0,1,05:50 AM,05:56 PM,autumn
33.85774,-88.27705999999998,2019-01-20 19:27:07,4,0,0.3,7.1,-1.0,16.0,333.0,0.0,47.0,10.0,1028,1.0,0.0,-10.0,-5.0,17.0,-5.0,1,06:57 AM,05:12 PM,winter
33.21451,-81.81477,2018-09-18 00:22:47,33,24,0.0,11.6,25.0,6.0,198.0,0.0,89.0,10.0,1014,14.0,29.0,24.0,26.0,11.0,29.0,1,06:13 AM,06:29 PM,autumn
36.510887,-94.31174,2018-02-15 01:02:06,21,15,0.0,8.7,15.0,24.0,198.0,0.0,92.0,10.0,1014,100.0,16.0,14.0,16.0,38.0,16.0,1,07:05 AM,05:58 PM,winter
52.96691,-87.42945999999998,2019-02-25 07:10:43,-18,-30,0.3,5.4,-30.0,16.0,299.0,0.0,69.0,10.0,1024,100.0,-29.0,-33.0,-41.0,31.0,-41.0,1,07:46 AM,06:20 PM,winter
45.82844,-80.299225,2018-12-15 10:01:06,2,-1,0.0,8.7,-0.0,8.0,41.0,0.0,86.0,10.0,1026,10.0,-0.0,-2.0,-3.0,12.0,-3.0,1,07:56 AM,04:37 PM,winter
42.87007,-114.224396,2018-12-03 15:03:26,0,-6,0.2,5.3,-0.0,12.0,259.0,0.0,68.0,10.0,1029,45.0,-0.0,-5.0,-4.0,15.0,-4.0,1,07:50 AM,05:03 PM,winter
29.131973,-81.49064,2018-12-11 13:10:01,14,5,0.0,7.1,13.0,10.0,321.0,0.0,53.0,10.0,1026,0.0,13.0,3.0,12.0,11.0,12.0,1,07:10 AM,05:29 PM,winter
41.929386,-119.307915,2018-04-05 09:44:55,9,4,0.0,11.9,7.0,29.0,211.0,0.0,58.0,10.0,1016,67.0,7.0,-0.0,3.0,39.0,3.0,1,05:33 AM,06:27 PM,spring
45.82985,-90.7199,2019-01-05 03:06:49,-1,-6,0.1,6.9,-6.0,9.0,237.0,0.0,92.0,1.0,1011,73.0,-5.0,-6.0,-9.0,18.0,-9.0,1,07:44 AM,04:33 PM,winter
50.39203300000001,-103.41269,2018-12-08 14:26:16,-10,-15,0.0,6.8,-11.0,10.0,280.0,0.0,86.0,10.0,1024,0.0,-11.0,-12.0,-16.0,19.0,-16.0,1,08:41 AM,04:50 PM,winter
34.103546,-107.20036,2018-05-26 00:55:32,30,17,0.0,12.2,22.0,14.0,235.0,0.0,11.0,10.0,1012,2.0,22.0,-9.0,22.0,30.0,22.0,1,05:01 AM,07:12 PM,spring
49.43799,-85.608734,2019-02-17 16:20:03,-14,-30,0.0,5.3,-15.0,8.0,341.0,0.0,61.0,20.0,1026,100.0,-14.0,-20.0,-20.0,11.0,-20.0,1,07:49 AM,06:05 PM,winter
46.8773,-105.316475,2018-03-16 22:08:22,0,-4,3.6,7.4,-3.0,10.0,137.0,1.0,96.0,2.0,1017,100.0,-3.0,-3.0,-7.0,16.0,-7.0,1,06:12 AM,06:08 PM,spring
35.98428300000001,-120.752106,2018-02-16 09:50:01,19,6,0.0,8.7,15.0,6.0,61.0,0.0,32.0,10.0,1024,3.0,15.0,-2.0,15.0,7.0,15.0,1,06:49 AM,05:46 PM,winter
34.6338,-110.21921,2018-12-13 00:52:29,5,-3,0.0,8.7,1.0,33.0,336.0,0.0,34.0,10.0,1023,0.0,2.0,-13.0,-5.0,50.0,-5.0,1,07:19 AM,05:11 PM,winter
35.22033,-117.15628,2019-03-29 17:52:22,16,8,0.0,12.7,15.0,7.0,289.0,0.0,23.0,20.0,1020,0.0,15.0,-6.0,15.0,10.0,15.0,1,05:40 AM,06:07 PM,spring
35.14001,-89.546265,2018-10-05 06:09:55,31,22,0.0,11.6,22.0,6.0,183.0,0.0,85.0,10.0,1018,10.0,25.0,20.0,22.0,12.0,25.0,1,05:56 AM,05:37 PM,autumn
32.28141,-116.937965,2018-12-08 13:02:22,20,14,0.0,8.7,20.0,9.0,285.0,0.0,47.0,10.0,1023,2.0,20.0,8.0,20.0,11.0,20.0,1,06:37 AM,04:43 PM,winter
50.720943,-105.60058,2018-12-20 18:15:16,-1,-4,0.0,5.8,-2.0,14.0,172.0,0.0,77.0,10.0,1013,24.0,-2.0,-5.0,-7.0,30.0,-7.0,1,09:01 AM,04:59 PM,winter
49.606422,-83.71358000000002,2018-08-31 16:49:57,23,10,0.0,12.1,22.0,15.0,204.0,0.1,56.0,10.0,1014,69.0,25.0,13.0,23.0,23.0,25.0,1,05:49 AM,07:20 PM,summer
31.21387,-98.717125,2018-02-18 07:18:24,19,8,0.0,5.6,8.0,11.0,120.0,0.0,78.0,10.0,1020,60.0,8.0,5.0,7.0,17.0,7.0,1,07:13 AM,06:25 PM,winter
41.363293,-95.94879,2018-11-07 03:46:54,3,-3,0.0,8.7,-1.0,15.0,291.0,0.0,59.0,10.0,1025,2.0,-1.0,-8.0,-6.0,24.0,-6.0,1,07:03 AM,05:12 PM,autumn
51.76883,-115.918976,2018-08-04 00:24:24,12,5,0.0,12.5,7.0,5.0,239.0,0.0,86.0,9.0,1014,46.0,7.0,4.0,6.0,9.0,6.0,1,05:11 AM,08:27 PM,summer
34.843246,-108.608894,2018-04-29 21:00:04,22,9,0.0,13.3,15.0,34.0,241.0,0.0,16.0,10.0,1006,7.0,15.0,-10.0,15.0,54.0,15.0,1,05:26 AM,06:58 PM,spring
48.4302,-93.820076,2018-01-14 09:17:40,-13,-23,0.4,3.2,-16.0,18.0,183.0,0.4,90.0,2.0,1023,100.0,-16.0,-18.0,-25.0,24.0,-25.0,1,08:02 AM,04:47 PM,winter
42.92081500000001,-122.56923,2019-03-11 14:47:59,9,-1,0.0,11.6,6.0,4.0,180.0,0.0,60.0,10.0,1017,6.0,7.0,-1.0,7.0,7.0,7.0,1,06:29 AM,06:12 PM,spring
29.39017,-94.14615,2018-12-14 20:51:12,11,8,0.0,5.1,9.0,26.0,298.0,0.0,78.0,10.0,1016,90.0,9.0,6.0,6.0,37.0,6.0,1,08:03 AM,06:19 PM,winter
29.31207,-100.41856,2019-01-12 09:42:44,17,8,0.0,10.7,10.0,13.0,333.0,0.0,82.0,10.0,1022,0.0,11.0,8.0,11.0,30.0,11.0,1,07:37 AM,06:03 PM,winter
49.441544,-106.83442,2018-03-17 18:38:55,0,-2,1.4,6.0,-0.0,4.0,305.0,0.0,97.0,2.0,1014,98.0,-0.0,-1.0,-1.0,6.0,-1.0,1,07:17 AM,07:16 PM,spring
42.358727,-98.711685,2018-10-25 16:30:43,12,8,0.0,7.1,12.0,19.0,199.0,0.0,66.0,10.0,1011,21.0,12.0,6.0,10.0,22.0,10.0,1,07:00 AM,05:38 PM,autumn
46.337715,-89.46075400000002,2018-12-17 12:43:52,-2,-5,0.0,6.9,-2.0,7.0,316.0,0.0,64.0,10.0,1024,23.0,-2.0,-8.0,-5.0,8.0,-5.0,1,07:36 AM,04:12 PM,winter
38.605476,-83.8733,2018-05-05 08:01:26,17,15,0.0,8.7,15.0,8.0,72.0,0.0,94.0,10.0,1019,100.0,15.0,14.0,14.0,14.0,14.0,1,05:34 AM,07:32 PM,spring
36.308556,-118.80375,2018-05-07 21:47:27,27,14,0.0,13.9,18.0,2.0,328.0,0.0,56.0,10.0,1017,0.0,18.0,9.0,18.0,5.0,18.0,1,04:56 AM,06:48 PM,spring
39.875267,-103.84846,2018-07-20 03:34:57,34,21,0.0,14.5,22.0,4.0,89.0,0.0,52.0,10.0,1013,4.0,24.0,12.0,22.0,8.0,22.0,1,04:43 AM,07:20 PM,summer
47.209824,-79.74452,2018-11-16 07:31:02,-2,-7,2.1,3.4,-7.0,7.0,125.0,0.0,95.0,2.0,1008,100.0,-7.0,-8.0,-11.0,10.0,-11.0,1,07:25 AM,04:42 PM,autumn
34.4875,-86.29705,2018-03-18 22:45:02,20,8,0.0,7.4,15.0,4.0,23.0,0.0,60.0,10.0,1011,50.0,15.0,7.0,15.0,9.0,15.0,1,05:52 AM,05:55 PM,spring
30.734335,-96.29645,2018-01-31 21:43:10,19,5,0.0,10.8,15.0,28.0,183.0,0.0,79.0,10.0,1015,8.0,15.0,11.0,13.0,50.0,13.0,1,07:17 AM,06:00 PM,winter
40.214066,-76.12634,2019-01-27 14:51:29,3,-3,0.7,7.0,3.0,14.0,214.0,0.0,52.0,10.0,1016,62.0,3.0,-6.0,0.0,37.0,0.0,1,07:18 AM,05:17 PM,winter
35.34448,-107.73424,2019-01-20 05:53:12,5,-7,0.0,8.7,-6.0,7.0,295.0,0.0,79.0,10.0,1027,4.0,-5.0,-8.0,-8.0,14.0,-8.0,1,07:18 AM,05:27 PM,winter
31.718544,-95.88301,2019-04-22 17:42:28,26,14,0.0,13.1,26.0,17.0,169.0,0.0,67.0,10.0,1017,59.0,27.0,19.0,26.0,22.0,27.0,1,05:48 AM,06:57 PM,spring
51.923794,-105.11451,2018-11-28 08:31:32,-6,-8,0.0,3.1,-7.0,12.0,61.0,0.0,95.0,2.0,1005,100.0,-7.0,-8.0,-12.0,16.0,-12.0,1,08:41 AM,04:55 PM,autumn
40.416718,-113.75359,2018-08-31 18:35:28,28,20,0.0,11.6,28.0,8.0,87.0,0.0,12.0,10.0,1009,44.0,26.0,-4.0,28.0,9.0,26.0,1,06:01 AM,07:08 PM,summer
44.641636,-86.3575,2018-04-01 16:33:48,-1,-4,0.0,9.0,-2.0,27.0,255.0,0.0,58.0,10.0,1021,19.0,-2.0,-9.0,-8.0,31.0,-8.0,1,06:26 AM,07:13 PM,spring
49.617973,-88.65368000000002,2018-05-19 00:19:48,8,3,0.0,10.6,8.0,9.0,151.0,0.0,48.0,10.0,1016,24.0,8.0,-2.0,7.0,16.0,7.0,1,05:05 AM,08:38 PM,spring
43.12552,-89.38441,2019-01-16 14:55:57,-2,-4,0.1,8.7,-2.0,8.0,40.0,0.0,60.0,10.0,1022,28.0,-1.0,-9.0,-5.0,16.0,-5.0,1,07:26 AM,04:49 PM,winter
48.17449600000001,-93.38966,2018-07-07 09:45:54,31,16,0.0,14.5,25.0,19.0,202.0,0.0,58.0,10.0,1019,4.0,26.0,16.0,25.0,22.0,26.0,1,04:21 AM,08:15 PM,summer
42.97962,-121.66868,2018-01-30 05:11:07,3,-4,1.7,8.7,3.0,17.0,255.0,0.0,94.0,10.0,1021,61.0,3.0,2.0,-2.0,27.0,-2.0,1,07:24 AM,05:17 PM,winter
48.84289,-85.97874499999998,2018-02-22 21:59:34,-5,-12,0.0,10.8,-6.0,14.0,189.0,0.0,88.0,10.0,1033,17.0,-6.0,-8.0,-12.0,26.0,-12.0,1,07:39 AM,06:16 PM,winter
40.48713,-96.55363,2018-11-14 13:59:37,7,-4,0.0,8.7,6.0,19.0,184.0,0.0,41.0,10.0,1030,5.0,6.0,-6.0,2.0,22.0,2.0,1,07:12 AM,05:10 PM,autumn
32.156586,-112.35777,2018-08-04 07:52:39,38,29,0.0,13.8,29.0,13.0,191.0,0.0,43.0,10.0,1010,12.0,30.0,16.0,29.0,22.0,30.0,1,05:47 AM,07:24 PM,summer
29.21258,-105.30975,2018-02-10 02:58:10,21,10,0.0,8.7,11.0,12.0,269.0,0.0,59.0,10.0,1015,3.0,11.0,4.0,10.0,24.0,10.0,1,06:44 AM,05:47 PM,winter
41.682907,-104.24098,2019-02-02 15:34:48,15,-3,0.0,8.7,11.0,21.0,268.0,0.0,39.0,10.0,998,3.0,12.0,-1.0,12.0,36.0,12.0,1,07:08 AM,05:14 PM,winter
43.680973,-104.423805,2019-03-20 13:55:40,7,-6,0.0,11.6,5.0,14.0,334.0,0.0,65.0,10.0,1024,4.0,5.0,-1.0,2.0,17.0,2.0,1,06:01 AM,06:10 PM,spring
39.555252,-80.87804399999997,2018-12-18 00:15:16,5,-2,0.0,8.7,-2.0,1.0,325.0,0.0,89.0,10.0,1022,13.0,-1.0,-3.0,-1.0,1.0,-1.0,1,07:39 AM,05:02 PM,winter
33.368855,-95.22546,2018-10-12 21:36:14,15,13,0.0,4.2,14.0,5.0,54.0,0.1,96.0,2.0,1014,83.0,14.0,14.0,15.0,9.0,15.0,1,06:23 AM,05:51 PM,autumn
39.202797,-101.559166,2018-11-09 02:08:08,-1,-4,0.0,8.7,-4.0,8.0,245.0,0.0,65.0,10.0,1030,7.0,-4.0,-9.0,-7.0,17.0,-7.0,1,06:23 AM,04:37 PM,autumn
28.135046000000006,-85.40222,2018-11-26 09:06:26,22,11,0.0,3.9,18.0,28.0,313.0,1.1,85.0,10.0,1014,63.0,18.0,16.0,18.0,38.0,18.0,1,06:12 AM,04:45 PM,autumn
44.184574,-97.88807,2018-09-28 19:55:31,13,6,0.0,11.6,9.0,10.0,358.0,0.0,42.0,10.0,1025,6.0,9.0,-3.0,8.0,18.0,8.0,1,06:26 AM,06:17 PM,autumn
38.80918,-105.15312,2018-05-07 06:17:07,20,6,0.0,12.2,6.0,8.0,243.0,0.0,64.0,10.0,1023,5.0,6.0,-1.0,4.0,17.0,4.0,1,04:56 AM,06:59 PM,spring
33.818115,-101.73556,2018-06-08 12:49:19,35,23,0.0,14.2,33.0,26.0,190.0,0.0,32.0,10.0,1013,5.0,33.0,14.0,33.0,30.0,33.0,1,05:36 AM,07:57 PM,summer
37.119396,-122.202446,2018-01-30 20:26:24,20,12,0.0,8.7,15.0,10.0,340.0,0.0,63.0,10.0,1018,0.0,17.0,10.0,17.0,15.0,17.0,1,07:13 AM,05:32 PM,winter
29.197815,-84.90816,2018-08-30 20:58:14,30,25,0.0,11.6,27.0,12.0,96.0,0.0,78.0,10.0,1018,31.0,30.0,23.0,27.0,18.0,30.0,1,06:16 AM,07:04 PM,summer
51.190296,-82.61326600000002,2018-10-29 08:30:18,3,-1,0.2,3.7,0.0,10.0,345.0,0.0,85.0,10.0,1007,100.0,0.0,-2.0,-3.0,16.0,-3.0,1,07:18 AM,05:10 PM,autumn
43.98462,-82.34235,2018-10-20 11:40:08,11,5,0.0,4.1,9.0,18.0,303.0,0.0,69.0,10.0,1005,82.0,9.0,3.0,6.0,22.0,6.0,1,06:50 AM,05:38 PM,autumn
30.8702,-107.61146,2018-01-17 23:36:41,9,-1,0.0,8.7,5.0,6.0,73.0,0.0,32.0,10.0,1025,9.0,5.0,-10.0,3.0,10.0,3.0,1,07:09 AM,05:33 PM,winter
32.477577000000004,-111.4913,2018-02-22 14:21:41,12,4,0.0,11.2,9.0,6.0,259.0,0.0,22.0,10.0,1024,2.0,9.0,-11.0,9.0,7.0,9.0,1,07:01 AM,06:18 PM,winter
34.10074,-116.84609,2019-04-10 04:18:12,12,1,0.0,12.9,2.0,15.0,335.0,0.0,62.0,10.0,1017,4.0,2.0,-5.0,-2.0,26.0,-2.0,1,05:23 AM,06:15 PM,spring
38.62998,-83.45192,2018-01-12 12:45:02,12,-3,2.6,3.7,5.0,9.0,330.0,0.0,89.0,10.0,1006,100.0,5.0,3.0,3.0,11.0,3.0,1,07:51 AM,05:34 PM,winter
32.939514,-112.79873,2019-02-23 05:51:55,13,1,0.0,11.2,2.0,9.0,229.0,0.0,72.0,20.0,1023,0.0,3.0,-1.0,1.0,13.0,1.0,1,07:06 AM,06:23 PM,winter
37.57512,-86.87706,2018-02-19 15:42:00,23,10,0.0,7.2,23.0,26.0,199.0,0.0,61.0,10.0,1018,41.0,25.0,15.0,23.0,37.0,25.0,1,06:32 AM,05:31 PM,winter
46.548077,-80.59834000000002,2018-11-06 21:12:31,7,5,0.0,3.7,5.0,20.0,288.0,1.0,87.0,9.0,997,100.0,5.0,3.0,2.0,29.0,2.0,1,07:12 AM,05:00 PM,autumn
28.462103000000006,-82.79788,2018-12-07 02:26:12,22,12,0.0,8.7,13.0,12.0,57.0,0.0,77.0,10.0,1027,33.0,13.0,9.0,12.0,20.0,12.0,1,07:11 AM,05:35 PM,winter
50.21195,-121.73665,2018-03-04 13:47:01,-5,-13,0.8,7.2,-5.0,4.0,90.0,0.2,83.0,7.0,1023,44.0,-5.0,-7.0,-6.0,4.0,-6.0,1,06:44 AM,05:54 PM,spring
34.30632,-100.24532,2018-07-22 09:27:26,43,30,0.0,14.1,36.0,19.0,281.0,0.0,24.0,10.0,1013,2.0,35.0,12.0,36.0,22.0,35.0,1,05:45 AM,07:50 PM,summer
47.72479000000001,-90.375175,2018-10-13 00:23:31,7,-1,0.0,5.7,-1.0,12.0,286.0,0.0,69.0,10.0,1011,22.0,-1.0,-6.0,-4.0,17.0,-4.0,1,06:17 AM,05:17 PM,autumn
38.546482,-78.14836,2019-04-05 03:11:27,14,7,0.0,8.0,8.0,4.0,82.0,0.3,74.0,10.0,1027,83.0,8.0,4.0,8.0,7.0,8.0,1,05:52 AM,06:39 PM,spring
49.574276,-93.95314,2018-01-31 03:52:56,-8,-22,0.2,3.6,-16.0,24.0,277.0,0.1,83.0,10.0,1002,100.0,-16.0,-18.0,-26.0,39.0,-26.0,1,07:49 AM,05:10 PM,winter
29.433296,-121.98166,2019-03-17 16:36:28,19,16,0.0,11.6,17.0,16.0,302.0,0.0,65.0,20.0,1016,2.0,17.0,10.0,17.0,31.0,17.0,1,07:16 AM,07:18 PM,spring
29.844696000000006,-103.15134,2018-05-09 16:36:09,33,20,0.0,11.6,33.0,13.0,144.0,0.0,10.0,10.0,1008,29.0,31.0,-3.0,33.0,15.0,31.0,1,06:03 AM,07:35 PM,spring
39.90991,-83.14992,2018-08-19 07:31:43,27,17,0.0,13.8,18.0,8.0,56.0,0.0,90.0,10.0,1015,11.0,18.0,17.0,18.0,13.0,18.0,1,05:48 AM,07:24 PM,summer
29.47353,-106.655075,2019-04-14 22:15:51,20,5,0.0,12.9,16.0,13.0,145.0,0.0,16.0,10.0,1013,57.0,16.0,-10.0,16.0,22.0,16.0,1,05:42 AM,06:32 PM,spring
33.698524,-92.67373,2018-11-03 20:28:34,22,8,0.0,8.7,16.0,10.0,136.0,0.0,76.0,10.0,1015,40.0,16.0,12.0,16.0,20.0,16.0,1,06:31 AM,05:17 PM,autumn
30.887802,-86.727135,2018-04-11 23:15:53,24,11,0.0,12.9,15.0,0.0,350.0,0.0,64.0,10.0,1021,0.0,15.0,8.0,15.0,1.0,15.0,1,05:24 AM,06:12 PM,spring
41.876286,-109.70952,2019-01-03 20:37:31,-4,-13,0.0,8.7,-6.0,19.0,249.0,0.0,69.0,10.0,1026,12.0,-5.0,-10.0,-12.0,35.0,-12.0,1,07:47 AM,05:00 PM,winter
41.36847,-97.19349,2018-09-04 03:49:48,24,21,0.0,8.1,21.0,15.0,165.0,1.8,96.0,9.0,1016,100.0,21.0,20.0,21.0,25.0,21.0,1,05:58 AM,06:57 PM,autumn
40.131462,-116.81761000000002,2018-03-28 00:40:24,13,4,0.0,12.7,5.0,6.0,270.0,0.0,58.0,10.0,1024,27.0,5.0,-3.0,3.0,14.0,3.0,1,05:38 AM,06:08 PM,spring
44.25598,-101.64201,2018-10-24 14:20:30,20,12,0.0,8.7,20.0,30.0,195.0,0.0,47.0,10.0,1013,44.0,20.0,8.0,20.0,34.0,20.0,1,06:13 AM,04:48 PM,autumn
52.47275500000001,-87.45139,2019-01-27 06:19:06,-32,-40,0.0,3.3,-40.0,4.0,318.0,0.0,77.0,0.0,1027,100.0,-39.0,-42.0,-47.0,11.0,-47.0,1,08:39 AM,05:27 PM,winter
43.379265,-92.77646,2018-09-05 01:10:32,21,14,0.0,9.4,21.0,16.0,232.0,0.0,97.0,10.0,1014,100.0,24.0,21.0,21.0,26.0,21.0,1,05:40 AM,06:39 PM,autumn
51.338436,-92.49734,2018-12-08 00:51:19,-5,-14,0.0,8.0,-13.0,11.0,242.0,0.0,95.0,2.0,1027,63.0,-13.0,-14.0,-20.0,19.0,-20.0,1,08:02 AM,04:02 PM,winter
46.89158,-114.94401,2018-01-12 14:08:08,1,-1,0.0,5.1,1.0,10.0,264.0,0.0,93.0,10.0,1025,100.0,1.0,-0.0,-2.0,16.0,-2.0,1,07:23 AM,04:14 PM,winter
41.340424,-76.683525,2018-07-07 08:14:23,24,9,0.0,14.5,14.0,9.0,27.0,0.0,68.0,10.0,1029,0.0,14.0,8.0,13.0,12.0,13.0,1,04:41 AM,07:43 PM,summer
49.205585,-116.58902,2019-04-22 05:17:10,11,4,0.0,14.1,5.0,2.0,175.0,0.0,82.0,10.0,1024,5.0,5.0,2.0,5.0,4.0,5.0,1,05:42 AM,07:50 PM,spring
38.62862,-79.5747,2018-09-04 11:17:23,30,18,0.0,12.9,28.0,4.0,105.0,0.5,61.0,10.0,1025,10.0,30.0,20.0,28.0,4.0,30.0,1,05:50 AM,06:44 PM,autumn
33.656017,-98.56415,2018-03-16 00:33:50,26,15,0.0,11.6,18.0,39.0,185.0,0.0,74.0,10.0,1004,2.0,18.0,13.0,18.0,59.0,18.0,1,06:43 AM,06:43 PM,spring
43.98795300000001,-85.149666,2018-10-20 04:51:25,7,0,0.0,5.5,5.0,13.0,277.0,0.0,88.0,10.0,1007,32.0,5.0,3.0,2.0,24.0,2.0,1,07:02 AM,05:49 PM,autumn
43.866707,-121.19671,2019-02-14 10:58:04,0,-7,17.7,3.9,-1.0,17.0,107.0,4.4,97.0,7.0,990,100.0,-0.0,-1.0,-5.0,11.0,-5.0,1,07:05 AM,05:33 PM,winter
48.33169,-90.67941,2018-03-23 06:52:53,-2,-7,0.1,6.3,-7.0,10.0,54.0,0.0,96.0,2.0,1034,58.0,-7.0,-8.0,-12.0,18.0,-12.0,1,06:59 AM,07:20 PM,spring
30.19937,-112.159294,2018-05-23 11:02:21,32,19,0.0,13.9,23.0,7.0,152.0,0.0,29.0,10.0,1011,0.0,24.0,4.0,23.0,8.0,24.0,1,05:31 AM,07:21 PM,spring
46.57977,-78.97766,2018-04-21 10:36:56,8,-5,0.0,13.3,5.0,8.0,319.0,0.0,84.0,10.0,1031,6.0,5.0,2.0,3.0,9.0,3.0,1,05:18 AM,07:12 PM,spring
46.13248,-87.7263,2018-04-07 19:36:15,-3,-10,0.4,10.7,-7.0,7.0,298.0,0.0,84.0,10.0,1017,45.0,-7.0,-9.0,-10.0,13.0,-10.0,1,05:19 AM,06:27 PM,spring
33.876698,-104.92722,2018-09-23 16:06:46,23,9,0.0,11.6,23.0,8.0,114.0,0.0,11.0,10.0,1013,0.0,23.0,-9.0,23.0,10.0,23.0,1,05:49 AM,05:55 PM,autumn
48.53311,-110.97638,2018-07-02 21:50:41,22,12,0.0,14.5,16.0,17.0,294.0,0.0,40.0,10.0,1011,6.0,16.0,2.0,16.0,29.0,16.0,1,04:26 AM,08:29 PM,summer
48.267525,-93.566666,2018-06-22 08:52:29,30,16,0.0,14.5,18.0,8.0,224.0,0.0,78.0,10.0,1012,10.0,18.0,14.0,18.0,15.0,18.0,1,04:13 AM,08:19 PM,summer
35.32230999999999,-117.42179,2018-07-11 21:42:26,34,24,0.0,14.5,28.0,11.0,207.0,0.0,27.0,10.0,1011,25.0,27.0,7.0,28.0,17.0,27.0,1,04:44 AM,07:07 PM,summer
45.329956,-118.89793,2019-03-08 06:25:10,-1,-9,0.2,5.7,-2.0,4.0,222.0,0.1,84.0,9.0,1016,80.0,-2.0,-5.0,-3.0,6.0,-3.0,1,06:21 AM,05:52 PM,spring
40.561317,-106.22691,2019-01-11 17:27:43,-5,-8,0.4,5.2,-5.0,6.0,341.0,0.2,59.0,7.0,1023,61.0,-4.0,-11.0,-7.0,7.0,-7.0,1,07:28 AM,04:58 PM,winter
44.1927,-99.93578,2018-12-20 09:33:12,7,1,0.0,8.7,1.0,18.0,305.0,0.0,76.0,10.0,1021,5.0,1.0,-2.0,-3.0,32.0,-3.0,1,08:11 AM,05:03 PM,winter
50.668392,-116.82044,2018-11-28 00:31:38,-2,-9,0.1,8.3,-7.0,9.0,236.0,0.0,93.0,10.0,1007,37.0,-7.0,-8.0,-11.0,19.0,-11.0,1,07:23 AM,03:48 PM,autumn
44.207973,-112.7564,2018-11-09 14:20:26,1,-6,0.0,8.7,-2.0,8.0,181.0,0.0,35.0,10.0,1033,4.0,-2.0,-15.0,-5.0,10.0,-5.0,1,07:19 AM,05:11 PM,autumn
44.513557,-83.90454,2018-07-23 07:17:48,23,17,0.0,10.4,17.0,9.0,88.0,0.0,99.0,0.0,1012,100.0,17.0,17.0,17.0,13.0,17.0,1,05:13 AM,08:11 PM,summer
29.941875,-98.83994,2018-05-06 00:35:00,29,15,0.0,13.7,17.0,8.0,167.0,0.0,76.0,10.0,1020,3.0,17.0,13.0,17.0,16.0,17.0,1,05:49 AM,07:16 PM,spring
40.849037,-113.11823,2018-06-21 22:03:13,27,16,0.0,14.5,20.0,9.0,358.0,0.0,26.0,10.0,1011,4.0,21.0,1.0,21.0,20.0,21.0,1,05:01 AM,08:08 PM,summer
39.550095,-87.552284,2018-04-26 11:05:25,18,5,0.0,13.8,12.0,9.0,355.0,0.0,48.0,10.0,1015,0.0,12.0,1.0,11.0,10.0,11.0,1,04:57 AM,06:39 PM,spring
42.715927,-94.51293,2019-03-25 07:35:41,7,3,0.0,6.1,3.0,10.0,25.0,0.0,95.0,5.0,1027,99.0,3.0,2.0,0.0,16.0,0.0,1,06:13 AM,06:36 PM,spring
31.269758000000003,-107.97137,2019-01-19 14:10:41,10,0,0.0,8.7,9.0,11.0,119.0,0.0,44.0,10.0,1022,0.0,10.0,-2.0,10.0,17.0,10.0,1,07:10 AM,05:36 PM,winter
46.16853,-107.7464,2018-11-14 11:18:28,15,4,0.0,8.7,5.0,21.0,246.0,0.0,45.0,10.0,1021,7.0,5.0,-6.0,1.0,45.0,1.0,1,07:11 AM,04:40 PM,autumn
39.42115,-99.15591,2019-01-30 08:07:42,-5,-14,0.0,8.7,-13.0,14.0,88.0,0.0,54.0,10.0,1029,13.0,-12.0,-20.0,-19.0,15.0,-19.0,1,07:46 AM,05:55 PM,winter
30.121716,-104.44235,2018-11-23 03:45:31,18,9,0.0,8.7,11.0,24.0,282.0,0.0,48.0,10.0,1014,6.0,11.0,0.0,8.0,46.0,8.0,1,07:30 AM,05:58 PM,autumn
49.789074,-98.47016,2018-11-19 19:33:18,-15,-18,0.0,5.1,-18.0,9.0,206.0,0.0,90.0,10.0,1030,46.0,-18.0,-19.0,-24.0,17.0,-24.0,1,07:53 AM,04:45 PM,autumn
37.16726,-106.938705,2019-03-28 11:14:03,14,0,0.0,12.3,7.0,2.0,105.0,0.0,54.0,20.0,1019,2.0,7.0,-2.0,7.0,3.0,7.0,1,06:00 AM,06:26 PM,spring
